player_id,player_name,player_nickname,jersey_number,country,team_id,team_name,position,season
6825,Daniel Filipe Martins Carriço,Daniel Carriço,6,Portugal,213,Sevilla,Left Center Back,2019/2020
3366,Diego Carlos Santos Silva,Diego Carlos,20,Brazil,213,Sevilla,Left Center Back,2019/2020
16003,Fernando Francisco Reges,Fernando Reges,25,Brazil,213,Sevilla,Center Defensive Midfield,2019/2020
6719,Franco Damián Vázquez,Franco Vázquez,22,Argentina,213,Sevilla,Left Wing,2019/2020
33307,Genaro Rodríguez Serrano,Genaro Rodríguez,36,Spain,213,Sevilla,,2019/2020
3058,Javier Hernández Balcázar,,14,Mexico,213,Sevilla,Center Forward,2019/2020
7022,Jesús Joaquín Fernández Sáez de la Torre,Suso,14,Spain,213,Sevilla,Left Wing,2019/2020
6821,Jesús Navas González,Jesús Navas,16,Spain,213,Sevilla,Right Back,2019/2020
6701,Joan Jordán Moreno,Joan Jordán,24,Spain,213,Sevilla,Right Center Midfield,2019/2020
33146,José Mena Rodríguez,José Mena,26,Spain,213,Sevilla,,2019/2020
4445,Jules Koundé,,12,France,213,Sevilla,Right Center Back,2019/2020
4345,Lucas Ariel Ocampos,Lucas Ocampos,5,Argentina,213,Sevilla,Right Wing,2019/2020
20033,Luuk de Jong,,19,Netherlands,213,Sevilla,Center Forward,2019/2020
3218,Marcos Paulo Mesquita Lopes,Rony Lopes,7,Portugal,213,Sevilla,,2019/2020
6616,Munir El Haddadi Mohamed,Munir El Haddadi,11,Morocco,213,Sevilla,Left Wing,2019/2020
16489,Nemanja Gudelj,,17,Serbia,213,Sevilla,Right Center Midfield,2019/2020
41409,Pablo Pérez Rico,Pablo Pérez,40,Spain,213,Sevilla,,2019/2020
6804,Sergi Gómez Solà,Sergi Gómez,3,Spain,213,Sevilla,,2019/2020
6718,Sergio Escudero Palomo,Sergio Escudero,18,Spain,213,Sevilla,,2019/2020
18620,Sergio Reguilón Rodríguez,Sergio Reguilón,23,Spain,213,Sevilla,Left Back,2019/2020
11541,Tomáš Vaclík,,1,Czech Republic,213,Sevilla,Goalkeeper,2019/2020
6785,Yassine Bounou,,13,Morocco,213,Sevilla,,2019/2020
6301,Youssef En-Nesyri,,15,Morocco,213,Sevilla,Center Forward,2019/2020
5504,Éver Maximiliano David Banega,Éver Banega,10,Argentina,213,Sevilla,Left Center Midfield,2019/2020
12021,Óliver Torres Muñoz,Óliver Torres,21,Spain,213,Sevilla,Left Center Midfield,2019/2020
6583,Carlos Soler Barragán,Carlos Soler,8,Spain,207,Valencia,Left Midfield,2019/2020
36900,Cristian Rivero Sabater,Cristian Rivero,28,Spain,207,Valencia,,2019/2020
6797,Daniel Wass,,18,Denmark,207,Valencia,Right Back,2019/2020
3389,Eliaquim Mangala,,4,France,207,Valencia,,2019/2020
6891,Ezequiel Marcelo Garay,Ezequiel Garay,24,Argentina,207,Valencia,Right Center Back,2019/2020
6748,Ferrán Torres García,Ferrán Torres,20,Spain,207,Valencia,Right Midfield,2019/2020
3437,Francis Joseph Coquelin,,17,France,207,Valencia,Right Center Midfield,2019/2020
6746,Gabriel Armando de Abreu,Gabriel Paulista,5,Brazil,207,Valencia,Left Center Back,2019/2020
6589,Geoffrey Kondogbia,,6,Central African Republic,207,Valencia,Left Center Midfield,2019/2020
6898,Jaume Doménech Sánchez,Jaume Doménech,1,Spain,207,Valencia,Goalkeeper,2019/2020
6828,Jaume Vicent Costa Jordá,Jaume Costa,3,Spain,207,Valencia,Left Center Forward,2019/2020
6596,José Luis Gayà Peña,José Gayá,14,Spain,207,Valencia,Left Back,2019/2020
22740,Kang-In Lee,Lee Kang-In,16,Korea (South),207,Valencia,,2019/2020
6401,Kevin Gameiro,Kévin Gameiro,9,France,207,Valencia,Right Center Forward,2019/2020
6297,Maximiliano Gómez González,Maxi Gómez,22,Uruguay,207,Valencia,Left Center Forward,2019/2020
5718,Rodrigo Moreno Machado,Rodrigo,19,Spain,207,Valencia,Right Center Forward,2019/2020
6613,Rubén Sobrino Pozuelo,Rubén Sobrino,23,Spain,207,Valencia,Left Midfield,2019/2020
33164,Vicente Esquerdo Santas,Vicente Esquerdo,34,Spain,207,Valencia,,2019/2020
3515,Alberto Moreno Pérez,Alberto Moreno,18,Spain,222,Villarreal,Left Back,2019/2020
24861,Andrei Florin Ratiu,Andrei Ratiu,27,Romania,222,Villarreal,,2019/2020
3141,André-Frank Zambo Anguissa,André Zambo Anguissa,19,Cameroon,222,Villarreal,Right Center Midfield,2019/2020
8697,Andrés Eduardo Fernández Moreno,Andrés Fernández,13,Spain,222,Villarreal,,2019/2020
22819,Bruno Soriano Llido,Bruno Soriano,21,Spain,222,Villarreal,Right Defensive Midfield,2019/2020
5688,Carlos Arturo Bacca Ahumada,Carlos Bacca,9,Colombia,222,Villarreal,Center Attacking Midfield,2019/2020
34515,Fernando Niño Rodriguez,Fernando Niño,34,Spain,222,Villarreal,Center Forward,2019/2020
6402,Francisco Alcácer García,Paco Alcácer,17,Spain,222,Villarreal,Left Center Forward,2019/2020
6766,Gerard Moreno Balaguero,Gerard Moreno,7,Spain,222,Villarreal,Center Forward,2019/2020
20063,Javier Ontiveros Parra,Javi Ontiveros,24,Spain,222,Villarreal,Left Wing,2019/2020
4629,José Ramiro Funes Mori,Ramiro Funes Mori,6,Argentina,222,Villarreal,,2019/2020
3551,Karl Brillant Toko Ekambi,Karl Toko Ekambi,17,Cameroon,222,Villarreal,Left Wing,2019/2020
11384,Manuel Morlanes Ariño,Manu Morlanes,15,Spain,222,Villarreal,,2019/2020
6771,Manuel Trigueros Muñoz,Manu Trigueros,14,Spain,222,Villarreal,Left Wing,2019/2020
6772,Mario Gaspar Pérez Martínez,Mario Gaspar,2,Spain,222,Villarreal,Right Back,2019/2020
11675,Moisés Gómez Bordonado,Moi Gómez,23,Spain,222,Villarreal,Center Forward,2019/2020
6892,Pau Francisco Torres,Pau Torres,4,Spain,222,Villarreal,Left Center Back,2019/2020
7030,Raúl Albiol i Tortajada,Raúl Albiol,3,Spain,222,Villarreal,Right Center Back,2019/2020
6710,Rubén Peña Jiménez,Rubén Peña,20,Spain,222,Villarreal,Right Back,2019/2020
16335,Samuel Chimerenka Chukwueze,Samuel Chukwueze,11,Nigeria,222,Villarreal,Right Wing,2019/2020
11386,Santiago Cazorla González,Santi Cazorla,8,Spain,222,Villarreal,Center Attacking Midfield,2019/2020
6755,Sergio Asenjo Andrés,Sergio Asenjo,1,Spain,222,Villarreal,Goalkeeper,2019/2020
15737,Sergio Lozano Lluch,Sergio Lozano,28,Spain,222,Villarreal,,2019/2020
35287,Sofian Chakla,Soufiane Chakla,22,Morocco,222,Villarreal,,2019/2020
3497,Vicente Iborra De La Fuente,Vicente Iborra,10,Spain,222,Villarreal,Left Center Midfield,2019/2020
24729,Xavier Quintillà Guasch,Xavi Quintillà,16,Spain,222,Villarreal,Left Back,2019/2020
